Best_Parent,Worst_Parent,Child_Cost,Status
488.38274966816243,1804.0670833908637,1176.474120914454,Interpolation (In between)
488.7986446344539,1804.0670833908637,1061.1694184751157,Interpolation (In between)
489.02213691858867,538.1684571232554,552.0262806602403,Destructive (Worse than both)
489.22551138910035,540.2252883015922,504.512323245851,Interpolation (In between)
490.1637775588216,879.5578501542237,707.3695980357329,Interpolation (In between)
491.10431899490084,1804.0670833908637,1189.6016377671128,Interpolation (In between)
491.27346684124257,894.3325483523777,608.5748169342428,Interpolation (In between)
491.54370223096964,709.8187646183094,464.3790941845412,Synergy (Better than both)
491.8408863080926,1804.0670833908637,1094.5997075582475,Interpolation (In between)
492.79306162012665,602.1558867439018,699.0863970019338,Destructive (Worse than both)
493.03964495675524,574.1833566720954,577.6769871458237,Destructive (Worse than both)
493.4622387656966,1804.0670833908637,965.2543827118179,Interpolation (In between)
493.5576080113199,1804.0670833908637,912.721999854962,Interpolation (In between)
493.6781501274486,1804.0670833908637,1136.7653867030763,Interpolation (In between)
493.6828137022292,1804.0670833908637,894.2024704844828,Interpolation (In between)
495.08753637836094,525.7527767357055,480.74523998617315,Synergy (Better than both)
495.584571709419,616.5510498360118,400.1354632866728,Synergy (Better than both)
496.8875910116635,1804.0670833908637,1275.657679041541,Interpolation (In between)
497.53366029999086,1804.0670833908637,917.3094746252661,Interpolation (In between)
497.90157859226144,1804.0670833908637,837.0842290951987,Interpolation (In between)
498.00493170724695,1804.0670833908637,961.923676536877,Interpolation (In between)
498.1945627719567,1804.0670833908637,980.7914497992831,Interpolation (In between)
499.9810520028917,639.7383554430082,369.9229114255253,Synergy (Better than both)
500.5985981821324,677.2209331530393,532.9400709913282,Interpolation (In between)
500.84562860789976,1804.0670833908637,877.2461781849336,Interpolation (In between)
500.8678705510807,650.1150633812283,575.4799226233484,Interpolation (In between)
501.072175633269,530.3940424390481,561.9491309272462,Destructive (Worse than both)
501.2644088070019,1804.0670833908637,979.6729070983313,Interpolation (In between)
501.4853108004184,525.8185010852005,605.1911345170072,Destructive (Worse than both)
502.02654783883605,539.05311465099,516.5965561448849,Interpolation (In between)
502.3922882668762,1804.0670833908637,919.3742049564091,Interpolation (In between)
502.61408172200464,508.9176116021506,458.89574030208445,Synergy (Better than both)
503.6213869089639,1804.0670833908637,1068.1085490865412,Interpolation (In between)
504.251734296229,744.5689989554721,512.2851161910273,Interpolation (In between)
505.2839057548383,1804.0670833908637,985.9537154186812,Interpolation (In between)
505.54310062544323,1804.0670833908637,1000.744749903546,Interpolation (In between)
505.88186990386976,701.0776906437032,691.2941639821568,Interpolation (In between)
505.89368767805075,1804.0670833908637,915.1641767873641,Interpolation (In between)
506.34433784143556,511.957400262506,457.8263105371871,Synergy (Better than both)
506.4003654196798,1804.0670833908637,1007.1658915166959,Interpolation (In between)
506.6002819591821,1804.0670833908637,1106.8716897217482,Interpolation (In between)
506.64204309845024,1804.0670833908637,1018.6968211462331,Interpolation (In between)
506.86355542403277,648.4566396521902,594.286702316864,Interpolation (In between)
507.17316048540465,903.5599001870951,796.218593066295,Interpolation (In between)
507.3007826164681,1804.0670833908637,902.2311324992276,Interpolation (In between)
508.15578157857976,1804.0670833908637,1175.8084349241985,Interpolation (In between)
508.5180431548148,1804.0670833908637,985.7236038017911,Interpolation (In between)
508.83778946479123,1804.0670833908637,1006.9150120897449,Interpolation (In between)
509.97444657864173,522.9680397057407,412.53450762982607,Synergy (Better than both)
510.2441016868454,603.9095374297403,656.9848325444661,Destructive (Worse than both)
510.7344565171477,927.537161002967,381.6183317876139,Synergy (Better than both)
511.0008298541203,1804.0670833908637,1122.008525883983,Interpolation (In between)
511.1480311964956,1804.0670833908637,927.3519858765384,Interpolation (In between)
511.5152643613108,1804.0670833908637,1046.2024327012628,Interpolation (In between)
511.76121229783166,1804.0670833908637,1136.0971617946798,Interpolation (In between)
511.96627699960663,685.3610175126346,633.6999291969765,Interpolation (In between)
512.3410764179005,1804.0670833908637,949.1493532407001,Interpolation (In between)
512.6928838840995,1804.0670833908637,832.3649253350789,Interpolation (In between)
512.696452408106,1804.0670833908637,1009.5337450360096,Interpolation (In between)
513.4769324400156,1804.0670833908637,1148.4890632185293,Interpolation (In between)
513.5083966584912,585.8423622142002,485.6683414594893,Synergy (Better than both)
514.0926979862387,665.805694391626,521.3010861638523,Interpolation (In between)
514.8405462497947,1804.0670833908637,973.8809248835485,Interpolation (In between)
515.180203423725,684.8556328050121,679.279850536032,Interpolation (In between)
515.2292257606014,747.8001681194174,587.0800357250293,Interpolation (In between)
515.4391864789088,863.7771417712709,556.8393077374881,Interpolation (In between)
515.9525920648136,1804.0670833908637,959.723755948103,Interpolation (In between)
516.2861077851937,601.1725650385296,591.538955993313,Interpolation (In between)
517.1122231272719,1804.0670833908637,922.1914126010815,Interpolation (In between)
517.2407649712842,1804.0670833908637,1217.8832333402486,Interpolation (In between)
517.3769096821347,1804.0670833908637,1013.3301231059265,Interpolation (In between)
517.8023881805431,1804.0670833908637,1066.585966361993,Interpolation (In between)
518.1881509817915,1804.0670833908637,876.3245316661917,Interpolation (In between)
518.7442995923975,1804.0670833908637,953.6056819094804,Interpolation (In between)
519.1328192968448,1804.0670833908637,892.9635044716947,Interpolation (In between)
519.9065272920001,1804.0670833908637,1136.2713277814828,Interpolation (In between)
520.0778127637907,1804.0670833908637,1169.537794768852,Interpolation (In between)
520.5009502578803,1804.0670833908637,1165.2442644134396,Interpolation (In between)
520.6768069594691,1804.0670833908637,987.6800552637549,Interpolation (In between)
522.0017544206676,1804.0670833908637,795.1348294002445,Interpolation (In between)
522.6472435997521,884.9893614042919,879.8582715521172,Interpolation (In between)
522.8613670163685,804.4933752997306,691.7907309299596,Interpolation (In between)
523.5174099178296,706.1116048073688,598.9272737493945,Interpolation (In between)
524.2220683857738,1804.0670833908637,931.1775362800549,Interpolation (In between)
526.0956468391419,822.2985336974646,664.5747592052894,Interpolation (In between)
526.1769258350237,1804.0670833908637,838.9749695511475,Interpolation (In between)
527.0578833874613,557.193142201054,640.6517899472137,Destructive (Worse than both)
527.6969137614132,588.0926176580058,561.8878904063546,Interpolation (In between)
527.7456122984153,1804.0670833908637,1029.1831630645509,Interpolation (In between)
527.8685940867622,535.8685738248315,371.67181251666835,Synergy (Better than both)
528.4566043351565,1804.0670833908637,1059.5741453248638,Interpolation (In between)
529.3287248858583,742.4761372490717,580.811708956951,Interpolation (In between)
530.1299423219061,1804.0670833908637,1074.510725162245,Interpolation (In between)
530.8034434911813,1804.0670833908637,941.7159199026735,Interpolation (In between)
531.5517708499804,871.7428363460707,601.830650165874,Interpolation (In between)
531.8969267496802,1804.0670833908637,907.8532876857746,Interpolation (In between)
532.6122585936226,1804.0670833908637,1003.1164271684983,Interpolation (In between)
532.6192807902676,719.7736494823303,537.8368246575972,Interpolation (In between)
533.0467432155488,1804.0670833908637,1124.8835461424192,Interpolation (In between)
533.0731736839963,1804.0670833908637,993.7852463534294,Interpolation (In between)
533.8477687909249,1804.0670833908637,1054.6999803366302,Interpolation (In between)
534.5574272506913,1288.4012842139937,870.4915733676067,Interpolation (In between)
534.7120066669129,1804.0670833908637,1237.4724829874128,Interpolation (In between)
535.6691635860647,1804.0670833908637,1205.6248535052177,Interpolation (In between)
536.3600368259373,1804.0670833908637,994.9636308699387,Interpolation (In between)
536.5749542668718,646.6967948906872,490.09675531105927,Synergy (Better than both)
536.6946077081178,1804.0670833908637,1055.7349280606163,Interpolation (In between)
539.9907849158926,1804.0670833908637,1130.928294935513,Interpolation (In between)
540.9168576041725,1804.0670833908637,1003.3375968663354,Interpolation (In between)
542.1931626691382,1804.0670833908637,897.3058157759431,Interpolation (In between)
543.1437593863004,1804.0670833908637,982.6101517560277,Interpolation (In between)
543.4930337574374,587.6955491927822,473.3302215095413,Synergy (Better than both)
543.7433511648844,1804.0670833908637,1002.4627357426327,Interpolation (In between)
544.2225111362247,619.0792701574692,628.3450092874946,Destructive (Worse than both)
544.2731854229062,1804.0670833908637,960.5031229802537,Interpolation (In between)
544.4804732228025,626.0225698683353,596.687944604091,Interpolation (In between)
546.9473019751663,1804.0670833908637,1001.1320195158104,Interpolation (In between)
547.0164194978167,814.0084587337402,813.3542648052817,Interpolation (In between)
547.4371456841882,619.6525437448395,579.3740878932305,Interpolation (In between)
548.8059135957283,1804.0670833908637,901.4089717238851,Interpolation (In between)
548.8751375743678,1804.0670833908637,1089.6956432991524,Interpolation (In between)
549.0127833839447,1804.0670833908637,931.5388150154442,Interpolation (In between)
549.696269367914,1804.0670833908637,955.691688250621,Interpolation (In between)
550.0781681278116,689.0711751610597,547.4084780271512,Synergy (Better than both)
550.3981615190513,924.6341542542455,784.2561635045024,Interpolation (In between)
551.0888470791842,609.1626056019809,646.4528239421072,Destructive (Worse than both)
551.7961174869172,1804.0670833908637,1038.1291142225712,Interpolation (In between)
552.1149189802152,614.2474891254094,678.2359151668547,Destructive (Worse than both)
552.4494093697804,1804.0670833908637,877.8030361111528,Interpolation (In between)
554.3578023157927,645.5684238509546,733.9662656418473,Destructive (Worse than both)
555.1602295838825,559.5618369786873,498.3328538197771,Synergy (Better than both)
555.6072791093814,1804.0670833908637,1116.6920107432877,Interpolation (In between)
555.757350528514,1804.0670833908637,992.3242513903446,Interpolation (In between)
556.2021138286113,575.2193417818123,742.1615826143566,Destructive (Worse than both)
556.2249177971584,1804.0670833908637,1165.8885043391329,Interpolation (In between)
556.6633638786448,1804.0670833908637,1154.2059517136595,Interpolation (In between)
557.2064914355337,1804.0670833908637,1022.3912287452334,Interpolation (In between)
557.4408879422615,775.4985540216271,573.9171985817368,Interpolation (In between)
559.0427529204226,1139.639676332479,847.9045828361535,Interpolation (In between)
559.524667117879,1804.0670833908637,1271.1488718796013,Interpolation (In between)
560.0564363776526,564.20079776875,643.330290766713,Destructive (Worse than both)
561.5573634235425,645.034638241993,660.3244743166081,Destructive (Worse than both)
561.8415102649419,585.1073064704242,497.38540756424277,Synergy (Better than both)
562.1435249893292,1804.0670833908637,1155.8467778420822,Interpolation (In between)
562.4210589303074,1804.0670833908637,944.7210790329416,Interpolation (In between)
563.0146574867861,656.8605092584603,685.3172435320047,Destructive (Worse than both)
563.1334497640972,868.400971683589,702.4251249517163,Interpolation (In between)
563.8413048217949,661.0391232538773,529.2759136383247,Synergy (Better than both)
564.9172482464686,1804.0670833908637,1131.0436929821199,Interpolation (In between)
565.3604365460174,616.1983464390377,488.5469879423239,Synergy (Better than both)
565.3669066930056,1804.0670833908637,996.615641135789,Interpolation (In between)
565.8624891901138,1804.0670833908637,870.3902398598907,Interpolation (In between)
568.0954783267996,1804.0670833908637,1021.2824619177267,Interpolation (In between)
568.3228472300838,695.7514908091047,864.0338132878333,Destructive (Worse than both)
568.3945776140657,1804.0670833908637,940.6096265644555,Interpolation (In between)
568.932585360344,1804.0670833908637,1074.6645263696146,Interpolation (In between)
568.9575438535614,1804.0670833908637,1060.5848904493719,Interpolation (In between)
571.2133327703866,1804.0670833908637,1323.2315544322482,Interpolation (In between)
571.8006034549246,674.4007302316218,541.8895288215454,Synergy (Better than both)
573.6804546185087,1804.0670833908637,832.6602726872384,Interpolation (In between)
575.7827421737497,654.1428890043699,605.439477818051,Interpolation (In between)
575.923285168072,1804.0670833908637,1186.4523949553386,Interpolation (In between)
576.172243030423,1804.0670833908637,984.0177052016927,Interpolation (In between)
577.5460872997864,1804.0670833908637,1020.1207727028118,Interpolation (In between)
578.0483223636616,579.2087130165924,634.3918210163454,Destructive (Worse than both)
578.0831614656292,1804.0670833908637,993.7253951392588,Interpolation (In between)
581.7683399628797,1804.0670833908637,1172.5564362427558,Interpolation (In between)
581.865369055396,1804.0670833908637,949.7384031824046,Interpolation (In between)
582.8596009030185,723.9645506670181,459.03972204192723,Synergy (Better than both)
583.5616822697957,626.5329029661489,512.94508412675,Synergy (Better than both)
583.6243106277832,1804.0670833908637,1106.7170857103124,Interpolation (In between)
583.7484131097174,820.5414112176304,623.1909450350806,Interpolation (In between)
584.1248589634176,1804.0670833908637,1253.9114460439991,Interpolation (In between)
584.6111699170933,658.6269502035796,526.9502480186277,Synergy (Better than both)
584.8915398086705,1804.0670833908637,1289.5155414371593,Interpolation (In between)
585.2123139439659,629.2876694716371,405.9420722914857,Synergy (Better than both)
587.683533217554,1804.0670833908637,1204.8242592742545,Interpolation (In between)
588.6331137938059,1804.0670833908637,1182.5094322537016,Interpolation (In between)
589.4591042540771,672.386548359385,861.6331230342017,Destructive (Worse than both)
590.3348326543726,1804.0670833908637,1236.0605875167848,Interpolation (In between)
591.0329875883358,1804.0670833908637,1252.3291098051618,Interpolation (In between)
593.7648394610535,1804.0670833908637,1201.0566935001843,Interpolation (In between)
594.0732760111061,628.5908300428323,473.3606461776169,Synergy (Better than both)
594.761653251904,1804.0670833908637,1219.9429297866777,Interpolation (In between)
596.075467847767,744.9014956306735,699.0220867665346,Interpolation (In between)
596.7092602106579,1804.0670833908637,1195.8554391102084,Interpolation (In between)
597.3174240825782,1804.0670833908637,1140.1354350181798,Interpolation (In between)
597.3907843414449,1804.0670833908637,1006.4178056308457,Interpolation (In between)
597.5281936057476,1804.0670833908637,1107.6453083999857,Interpolation (In between)
598.4285968234512,602.4991575269169,623.460116986518,Destructive (Worse than both)
598.7319884886844,957.9726014806649,617.5529159242997,Interpolation (In between)
600.0368511674611,1804.0670833908637,938.1132226403806,Interpolation (In between)
600.0811117850448,767.0419057140874,527.8368856291507,Synergy (Better than both)
600.397881611145,1804.0670833908637,1006.1726421400966,Interpolation (In between)
602.7212347037869,1804.0670833908637,1026.6046920254862,Interpolation (In between)
602.9816032688169,1804.0670833908637,1109.8891514958539,Interpolation (In between)
603.1219831253287,1804.0670833908637,1438.078516820145,Interpolation (In between)
603.883922498422,783.339346349745,674.5130463647881,Interpolation (In between)
604.3807906061729,1804.0670833908637,883.5510807575372,Interpolation (In between)
605.3950835279579,1804.0670833908637,968.7332301290825,Interpolation (In between)
605.8960386282047,741.7865963504869,811.7449340616951,Destructive (Worse than both)
606.9328736463648,1804.0670833908637,1094.1717364376104,Interpolation (In between)
608.2252677854551,1804.0670833908637,938.1895423266931,Interpolation (In between)
608.3831687861305,1804.0670833908637,1073.0256937729525,Interpolation (In between)
609.3874640970674,1804.0670833908637,961.7348863946438,Interpolation (In between)
609.9030033013023,1804.0670833908637,1175.6659077548425,Interpolation (In between)
610.9417147675632,1804.0670833908637,962.8489647910046,Interpolation (In between)
611.2830589146095,1804.0670833908637,1090.3695864424071,Interpolation (In between)
611.8858542560431,1804.0670833908637,1015.8859339451535,Interpolation (In between)
613.902356324508,1804.0670833908637,987.389954086426,Interpolation (In between)
614.9957845325471,685.4451414471121,814.9629552712623,Destructive (Worse than both)
615.2785199978168,697.2966657797581,864.2737509939033,Destructive (Worse than both)
616.0191581094759,1804.0670833908637,979.9407945587536,Interpolation (In between)
616.2748007439616,1804.0670833908637,1050.2240489478208,Interpolation (In between)
618.677697592969,1804.0670833908637,1320.107249789272,Interpolation (In between)
619.5906424030036,1804.0670833908637,1131.0313820790523,Interpolation (In between)
619.8146472838537,1804.0670833908637,926.4979265219572,Interpolation (In between)
620.1633014734521,813.3090397980533,786.4114343501653,Interpolation (In between)
621.2075566724516,1804.0670833908637,820.4005726817394,Interpolation (In between)
621.9413976550142,1804.0670833908637,1211.7738778663443,Interpolation (In between)
622.502452157458,1804.0670833908637,975.4870327065369,Interpolation (In between)
623.1058518577706,1804.0670833908637,906.4456714486194,Interpolation (In between)
624.8004217540257,695.10153048846,879.8571811292419,Destructive (Worse than both)
625.7275568954074,1804.0670833908637,1060.323852051721,Interpolation (In between)
625.7299149424485,1804.0670833908637,938.4274901196658,Interpolation (In between)
627.4796338243716,1804.0670833908637,1076.950971031889,Interpolation (In between)
627.6994945765814,634.7439875625038,882.3647604268922,Destructive (Worse than both)
629.5233312874702,1804.0670833908637,1229.5570828731634,Interpolation (In between)
631.0528160495157,1804.0670833908637,1226.336218713808,Interpolation (In between)
632.2928400359513,1804.0670833908637,1013.7074914553154,Interpolation (In between)
632.8174437404429,680.9383906410179,737.2200010764452,Destructive (Worse than both)
632.9230581976198,1804.0670833908637,1221.0038189780453,Interpolation (In between)
633.8211218246933,1804.0670833908637,1274.29777283886,Interpolation (In between)
637.402457730048,1804.0670833908637,1144.0725987733201,Interpolation (In between)
637.413042950363,1804.0670833908637,915.8147432080038,Interpolation (In between)
639.7414249544003,1804.0670833908637,1076.6050890727201,Interpolation (In between)
640.1184094176797,1804.0670833908637,1233.9954183930472,Interpolation (In between)
642.6554497356144,686.3656717897187,627.7482252657331,Synergy (Better than both)
642.7892838345865,1804.0670833908637,1257.1672713250991,Interpolation (In between)
643.1362206438885,1804.0670833908637,1210.8733541945408,Interpolation (In between)
644.7844519479609,1804.0670833908637,1015.7890899554397,Interpolation (In between)
646.3149934123976,1804.0670833908637,969.5761358189684,Interpolation (In between)
647.243905716108,805.2172744898019,521.580585855515,Synergy (Better than both)
648.9885847218338,669.4711273232813,713.9903106101283,Destructive (Worse than both)
649.500339434764,1804.0670833908637,870.2030531851126,Interpolation (In between)
651.167509698106,1804.0670833908637,1297.1572180386452,Interpolation (In between)
651.8870360071764,1804.0670833908637,1214.1633374229225,Interpolation (In between)
652.1236971210927,673.9237230116717,500.86402975090107,Synergy (Better than both)
653.1983856788522,1804.0670833908637,951.2360238061697,Interpolation (In between)
653.3364714831849,1804.0670833908637,1033.315651643537,Interpolation (In between)
656.1686915355297,674.1998218774115,841.0029281783318,Destructive (Worse than both)
658.7473666197482,871.627783064114,774.4716430904153,Interpolation (In between)
658.9952777677763,718.265151308749,624.1449319918977,Synergy (Better than both)
659.0054409696197,1804.0670833908637,903.0660425888209,Interpolation (In between)
660.0529878197316,1804.0670833908637,1273.5298560081246,Interpolation (In between)
660.1356567355799,685.9051576081011,755.6242648154093,Destructive (Worse than both)
661.1969922272231,1804.0670833908637,1108.801870912528,Interpolation (In between)
662.8840613201787,1229.9746799945278,885.9841193421215,Interpolation (In between)
662.9177132489797,1804.0670833908637,1126.2114539708796,Interpolation (In between)
663.4776054571461,1804.0670833908637,1142.882146813808,Interpolation (In between)
665.5514552964453,1804.0670833908637,1332.0075825554181,Interpolation (In between)
666.0117768653752,1804.0670833908637,1093.3654062504636,Interpolation (In between)
667.369700235207,671.1989095804724,519.953397443121,Synergy (Better than both)
667.49752059659,1804.0670833908637,1023.6834058608794,Interpolation (In between)
668.2154080024654,1804.0670833908637,1196.99044667029,Interpolation (In between)
668.4584604042252,1804.0670833908637,1086.7200718176312,Interpolation (In between)
668.9433894857207,1804.0670833908637,1268.7672712292083,Interpolation (In between)
669.3905605064482,1804.0670833908637,1320.6075259860227,Interpolation (In between)
671.2269322324519,1804.0670833908637,1194.9466028148706,Interpolation (In between)
671.732643073588,1804.0670833908637,1142.9535885900386,Interpolation (In between)
675.2017732655543,1804.0670833908637,1183.5123536872782,Interpolation (In between)
676.4219390315077,685.2401482725049,661.7567012681754,Synergy (Better than both)
676.7195724451902,1804.0670833908637,1056.782130524237,Interpolation (In between)
677.9757990133437,1804.0670833908637,1094.9003758860404,Interpolation (In between)
678.959281418719,1804.0670833908637,862.6229807603654,Interpolation (In between)
680.1557789569908,1804.0670833908637,1302.8451234884842,Interpolation (In between)
680.6592207150749,1804.0670833908637,1219.489548532556,Interpolation (In between)
681.3831949921828,1804.0670833908637,1181.1421626955412,Interpolation (In between)
681.6599023088856,1804.0670833908637,1224.2028509749923,Interpolation (In between)
684.1064871677756,1804.0670833908637,1150.3339753505816,Interpolation (In between)
684.8851820681331,1804.0670833908637,1186.7565653836386,Interpolation (In between)
687.7259126133386,1804.0670833908637,1190.6664341638375,Interpolation (In between)
687.8570180314307,1804.0670833908637,1302.8844666149216,Interpolation (In between)
689.4249443297838,1804.0670833908637,1124.5808366627366,Interpolation (In between)
702.465544252165,724.587611701011,555.0350874333001,Synergy (Better than both)
705.0438564372948,1804.0670833908637,1260.9150190263726,Interpolation (In between)
705.0559242503186,1804.0670833908637,1103.2602123420604,Interpolation (In between)
706.0840000670926,1804.0670833908637,1388.5144242372462,Interpolation (In between)
706.4293550031459,1804.0670833908637,1179.9268732213097,Interpolation (In between)
712.1233369401623,1804.0670833908637,1334.8136523311287,Interpolation (In between)
716.4340826678596,799.3199239406038,639.976693281628,Synergy (Better than both)
716.7079224845362,811.7693987688233,669.4658536041328,Synergy (Better than both)
718.0519439568326,1804.0670833908637,985.3315403853353,Interpolation (In between)
719.2148753181112,1804.0670833908637,1031.7232585615075,Interpolation (In between)
720.6645922409516,1804.0670833908637,1463.805312362992,Interpolation (In between)
726.4954121700944,1804.0670833908637,1215.1034678246388,Interpolation (In between)
729.3218877596996,756.173914617556,1095.1385853361485,Destructive (Worse than both)
731.769338914195,1804.0670833908637,959.1785509713102,Interpolation (In between)
732.127827641639,1804.0670833908637,1136.5984383862817,Interpolation (In between)
732.9102855977324,1804.0670833908637,1296.3210660071486,Interpolation (In between)
734.4890829691744,1804.0670833908637,1116.0140943137087,Interpolation (In between)
735.5458434215514,1804.0670833908637,1063.1990723537779,Interpolation (In between)
739.5671858781454,1804.0670833908637,966.406365138492,Interpolation (In between)
746.1149040783044,1804.0670833908637,1303.742171351591,Interpolation (In between)
753.5400743348191,1804.0670833908637,1437.6787298905467,Interpolation (In between)
754.6803353313802,1804.0670833908637,1247.7144666207503,Interpolation (In between)
765.3278734856584,1804.0670833908637,1157.6072368518849,Interpolation (In between)
765.8241640276564,1804.0670833908637,1093.4465683302453,Interpolation (In between)
765.9421241605085,1804.0670833908637,1249.862035899539,Interpolation (In between)
766.7730449904948,1804.0670833908637,1358.792154716853,Interpolation (In between)
772.6057765161972,809.3919237263132,662.5960860367211,Synergy (Better than both)
775.6555845379578,1804.0670833908637,1269.4127743621343,Interpolation (In between)
792.3455496463938,1804.0670833908637,1387.2463344269363,Interpolation (In between)
797.6014415347413,1804.0670833908637,1315.9387626363427,Interpolation (In between)
799.2216332257649,1804.0670833908637,1207.778660854326,Interpolation (In between)
799.4987604783782,1804.0670833908637,1140.0575933930968,Interpolation (In between)
801.4370518090923,1804.0670833908637,1145.648599074911,Interpolation (In between)
802.9879960396099,841.8444581029584,833.8312449579578,Interpolation (In between)
812.6111839463558,1804.0670833908637,1309.6692833779011,Interpolation (In between)
814.3633228627789,1804.0670833908637,1247.5145689238025,Interpolation (In between)
819.3196592613176,1804.0670833908637,1059.9746268402387,Interpolation (In between)
820.1603027963434,1804.0670833908637,1018.4273698244448,Interpolation (In between)
828.281824542674,1804.0670833908637,994.6229631989193,Interpolation (In between)
828.934907291268,1804.0670833908637,1029.8066949188094,Interpolation (In between)
829.5834291571152,1804.0670833908637,1267.225084763406,Interpolation (In between)
835.1670428812768,1804.0670833908637,1333.7553917517262,Interpolation (In between)
840.0599487043366,1804.0670833908637,1360.318989881095,Interpolation (In between)
842.1403327597402,1804.0670833908637,1045.5843682502136,Interpolation (In between)
845.4663487261346,1804.0670833908637,1356.5422633791422,Interpolation (In between)
871.0873332502949,1804.0670833908637,1330.5716508895687,Interpolation (In between)
882.9515919827568,1804.0670833908637,1325.238329163913,Interpolation (In between)
900.153064075033,1804.0670833908637,1368.743446114085,Interpolation (In between)
920.7479571193722,1804.0670833908637,1254.2351285890463,Interpolation (In between)
935.2988143735379,1804.0670833908637,1238.7805354358825,Interpolation (In between)
1203.4877425678048,1804.0670833908637,1619.5239962941114,Interpolation (In between)
